"","RMSE","MaxE","iterations","size","train_set"
"62",0.145946466578195,0.329910576820104,"10","104","3"
"63",0.147011352966818,0.338342721393572,"15","104","3"
"64",0.14828233299093,0.343440609568056,"20","104","3"
"65",0.154110928293728,0.365507273202672,"5","106","3"
"66",0.149398178395795,0.346282049304501,"10","106","3"
"67",0.149387482825566,0.349227553802897,"15","106","3"
"68",0.150311615441915,0.350620056611408,"20","106","3"
"69",0.14997927387862,0.355309485868171,"5","108","3"
"70",0.145255801158507,0.338003753508211,"10","108","3"
"71",0.146840986496571,0.344955710313049,"15","108","3"
"72",0.147943133076835,0.347402194109021,"20","108","3"
"73",0.11633395752794,0.438375732323393,"5","95","4"
"74",0.114571228711898,0.439252508433891,"10","95","4"
"75",0.115071068488363,0.437744831707212,"15","95","4"
"76",0.114201201963148,0.442177012749607,"20","95","4"
"77",0.111996876463445,0.429918042927091,"5","100","4"
"78",0.11171357893631,0.438215199408791,"10","100","4"
"79",0.112079827366557,0.434977215770178,"15","100","4"
"80",0.111708967434984,0.433569829848772,"20","100","4"
"81",0.111628945389985,0.42041274841991,"5","102","4"
"82",0.1121982405789,0.428264985197228,"10","102","4"
"83",0.112771263202938,0.428513381977139,"15","102","4"
"84",0.112604384723405,0.429426058948892,"20","102","4"
"85",0.112793578649821,0.421696882550164,"5","104","4"
"86",0.115096652646677,0.434430721705791,"10","104","4"
"87",0.115224863068565,0.43164259259047,"15","104","4"
"88",0.114575116317766,0.433908826934956,"20","104","4"
"89",0.116272633663333,0.430280759271109,"5","106","4"
"90",0.116373789240233,0.432554850188352,"10","106","4"
"91",0.117742948185167,0.432570510218282,"15","106","4"
"92",0.116850935997185,0.435327463989502,"20","106","4"
"93",0.118859386246049,0.425951230979105,"5","108","4"
"94",0.118133404387821,0.430277477269333,"10","108","4"
"95",0.119151953569684,0.431085778499381,"15","108","4"
"96",0.119213722291538,0.432519949781018,"20","108","4"
"97",0.125377288168921,0.358025711678572,"5","95","5"
"98",0.115898328933283,0.353925577094343,"10","95","5"
"99",0.111553434246486,0.340708916400402,"15","95","5"
