"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","y"
0.95412844,0.31192661,0.55045872,0.69724771,0.3853211,0.83486239,0.1559633,0.91743119,0.20183486,0.77981651,0.39449541,932.11046268707
0.20183486,0.75229358,0.82568807,0.33027523,0.59633028,0.16513761,0.09174312,0.12844037,0,0.66055046,0.16513761,1632.13044165114
0.03669725,0.58715596,0.10091743,0.04587156,0.57798165,0.13761468,0.4587156,0.37614679,0.51376147,0.46788991,0.88990826,678.193588613599
0.35779817,0.71559633,0.37614679,0.8440367,0.77981651,0.20183486,0.82568807,0.3853211,0.90825688,0.76146789,0.70642202,1402.35932217424
0.55963303,0.44036697,0.35779817,0.78899083,0.48623853,0.36697248,0,0.59633028,0.2293578,0.47706422,0.94495413,1184.98398618028
0.91743119,0.11009174,0.06422018,0.29357798,0.79816514,0.71559633,0.40366972,0.80733945,0.64220183,0.52293578,0.65137615,451.677952898557
0.90825688,0.72477064,0.60550459,0.4587156,0.66972477,0.23853211,0.02752294,0.74311927,0.72477064,0.24770642,0.35779817,1022.46212068752
0.89908257,0.18348624,0,0.56880734,0.58715596,0.93577982,0.83486239,0.31192661,0.3853211,0.42201835,0.11926606,199.185222670497
0.99082569,0.57798165,0.89908257,0.33944954,0.40366972,0.95412844,0.57798165,0.46788991,0.91743119,0.94495413,0.43119266,1177.16416544887
0.21100917,0.03669725,0.46788991,0.12844037,0.16513761,0.51376147,0.01834862,0.51376147,0.1559633,0.95412844,0.71559633,1362.65453029916
0.28440367,0.48623853,0.50458716,0.10091743,0.10091743,0.99082569,0.75229358,0.90825688,0.31192661,0.25688073,0.21100917,1285.50069247759
0.75229358,0.9266055,0.01834862,0.49541284,0.23853211,0.11009174,0.37614679,0.33944954,0.85321101,0.71559633,0.20183486,359.290733302013
0.96330275,0.83486239,0.43119266,0.94495413,0.94495413,0.55045872,0.9266055,0.35779817,0.58715596,0.55963303,0.05504587,1099.01337055605
0.23853211,0.11926606,0.66972477,0.86238532,0.39449541,0.30275229,0.78899083,0.96330275,0.52293578,0.04587156,0.13761468,1456.90548315894
0.47706422,0,0.97247706,0.83486239,0.64220183,0.72477064,0.44954128,0.05504587,0.67889908,0.64220183,0.23853211,583.405218862908
0.08256881,0.88073394,0.34862385,0.55963303,0.75229358,0.1559633,0.62385321,0.83486239,0.53211009,0.89908257,0.44036697,1457.65065419157
0.06422018,0.10091743,0.90825688,0.66055046,0.2293578,0.63302752,0.13761468,1,0.60550459,0.39449541,0.29357798,1843.85252494773
0.74311927,0.42201835,0.12844037,0.1559633,0.43119266,0.59633028,0.81651376,0.53211009,0.41284404,0,0.24770642,602.035534386033
0.32110092,0.19266055,0.58715596,0.32110092,0.86238532,0.04587156,0.50458716,0.5412844,0.4587156,0.78899083,0.91743119,1451.66849620405
0.48623853,0.70642202,0.0733945,0.65137615,0.04587156,0.90825688,0.49541284,0.62385321,0.01834862,0.91743119,0.0733945,610.369295595478
0.39449541,0.93577982,0.33027523,0.95412844,0.69724771,0.88073394,0.14678899,0.03669725,0.99082569,0.44036697,0.52293578,1149.29257038591
1,0.25688073,0.68807339,0.22018349,0.6146789,0.43119266,0.2293578,0.7706422,0.16513761,0.3853211,0.22018349,885.25873714795
0.50458716,0.52293578,0.19266055,0.30275229,0.66055046,0.35779817,0.23853211,0.9266055,0.59633028,0.05504587,0.55963303,846.104095761841
0.86238532,0.88990826,0.04587156,0.6146789,0.46788991,0.31192661,0.11926606,0.40366972,0.44954128,0.22018349,0,394.374942729415
0.66972477,0.33944954,0.29357798,0.5412844,0.21100917,0.96330275,0.89908257,0.66972477,0.17431193,0.06422018,0.89908257,950.525074106381
0.44036697,0.55963303,0.77981651,0.80733945,0.71559633,0.40366972,0.94495413,0.79816514,0.8440367,0.98165138,0.11009174,1857.03471031278
0.33944954,0.26605505,0.18348624,0.42201835,0.01834862,0.58715596,0.95412844,0.06422018,0.36697248,0.49541284,0.40366972,887.431706510524
0.37614679,0.81651376,0.70642202,0.09174312,0.5412844,0.76146789,0.41284404,0.57798165,0.86238532,0.0733945,0.58715596,1200.59228871522
0.24770642,0.40366972,0.17431193,0.08256881,0.27522936,0.08256881,0.06422018,0.87155963,0.89908257,0.8440367,0.08256881,908.319400307266
0.29357798,0.3853211,0.41284404,0.98165138,0.32110092,0.82568807,0.39449541,0.11009174,0.43119266,0.03669725,0.31192661,1181.57641332993
0.17431193,0.46788991,0.28440367,1,0.03669725,0.29357798,0.66055046,0.44954128,0.82568807,0.86238532,0.33944954,1552.3354213721
0.67889908,0.76146789,0.75229358,0.17431193,0.12844037,0.8440367,0.34862385,0.82568807,0.81651376,0.48623853,0.03669725,1150.61070473715
0.70642202,0.65137615,0.96330275,0.23853211,0.93577982,0.10091743,0.73394495,0.93577982,0.44036697,0.9266055,0.72477064,1617.54854448029
0.12844037,0.37614679,0.51376147,0.87155963,0.17431193,0.06422018,0.24770642,0.25688073,0.9266055,0.50458716,0.6146789,1733.81248839272
0.62385321,0.29357798,0.72477064,0.3853211,0.31192661,0.26605505,0.05504587,0.34862385,0.28440367,0.93577982,0.26605505,1469.5758925361
0.34862385,0.4587156,0.62385321,0.58715596,0.44954128,0,0.33944954,0.2293578,0.57798165,0.96330275,0.17431193,1717.07880063911
0.42201835,0.43119266,0.02752294,0.35779817,0.95412844,0.74311927,0.69724771,0.85321101,0.10091743,0.32110092,0.85321101,469.477957375914
0.51376147,0.97247706,0.85321101,0.91743119,0.78899083,0.32110092,0.72477064,0.30275229,0.04587156,0.00917431,0.3853211,1285.4601714703
0.88990826,0.60550459,0.81651376,0.0733945,0.83486239,0.5412844,0.26605505,0.98165138,0.29357798,0.35779817,0.82568807,1057.68712044978
0.09174312,0.56880734,0.65137615,0.20183486,1,0.55963303,0.08256881,0.63302752,0.78899083,0.7706422,0.66972477,1486.81830387974
0.7706422,0.50458716,0.9266055,0.9266055,0.56880734,0.25688073,0.97247706,0.20183486,0.19266055,0.58715596,0.66055046,1610.47790092942
0.4587156,0.34862385,0.44036697,0.18348624,0.55963303,0.21100917,0.12844037,0.29357798,0.32110092,0.88073394,1,1205.01475616257
0.56880734,0.5412844,0.52293578,0.53211009,0.35779817,0.60550459,0.42201835,0.16513761,0.03669725,0.82568807,0.00917431,1316.59571761786
0.72477064,0.04587156,0.33944954,0.43119266,0.34862385,1,0.25688073,0.44036697,0.66055046,0.99082569,0.9266055,959.553787884651
0.14678899,0.32110092,0.67889908,0.46788991,0.88073394,0.94495413,0.44036697,0.43119266,0.55963303,0.29357798,0.74311927,1383.31507910621
0.46788991,0.86238532,0.57798165,0.48623853,0.99082569,0.65137615,0.7706422,0.69724771,0.26605505,1,0.60550459,1466.32810116147
0.1559633,0.62385321,0.36697248,0.40366972,0.11926606,0.01834862,0.88073394,0.76146789,0.12844037,0.63302752,0.09174312,1490.56253437168
0.81651376,0.22018349,0.3853211,0.19266055,0.88990826,0.28440367,0.58715596,0.0733945,0.00917431,0.4587156,0.56880734,861.435718522619
0.58715596,0.08256881,0.87155963,0.14678899,0.96330275,0.87155963,0.52293578,0.39449541,0.35779817,0.60550459,0.34862385,1145.65132755818
0.27522936,1,0.76146789,0.05504587,0.47706422,0.9266055,0.64220183,0.68807339,0.66972477,0.81651376,0.69724771,1590.91514771395
0.5412844,0.14678899,0.53211009,0.06422018,0.62385321,0.68807339,0.88990826,0.41284404,0.79816514,0.90825688,0.46788991,1229.05687410679
0.22018349,0.28440367,0.00917431,0.76146789,0.50458716,0.64220183,0.31192661,0.81651376,0.95412844,0.26605505,0.49541284,493.767659816933
0.18348624,0.99082569,0.6146789,0.16513761,0.24770642,0.73394495,0.91743119,0.14678899,0.24770642,0.14678899,0.53211009,1343.06322591985
0.25688073,0.53211009,0.31192661,0.79816514,0.1559633,0.57798165,0.51376147,0.32110092,0.69724771,0.33027523,0.78899083,1297.7572349488
0.6146789,0.35779817,0.32110092,0.31192661,0.82568807,0.47706422,0.79816514,0.21100917,0.0733945,0.23853211,0.06422018,871.767564795467
0.55045872,0.89908257,0.91743119,0.2293578,0.00917431,0.53211009,0.47706422,0.72477064,0.94495413,0.08256881,0.14678899,1241.8392328937
0.79816514,0.30275229,0.26605505,0.13761468,0.76146789,0.67889908,0.27522936,0.00917431,0.73394495,0.80733945,0.12844037,719.999916650882
0.00917431,0.47706422,0.22018349,0.51376147,0.81651376,0.75229358,0.11009174,0.6146789,0.97247706,0.6146789,0.73394495,1110.51624325774
0.26605505,0.69724771,0.88990826,0.50458716,0.63302752,0.27522936,0.18348624,0.8440367,0.40366972,0.1559633,0.93577982,1512.24406872343
0.71559633,0.39449541,0.56880734,0.73394495,0.65137615,0.02752294,0.96330275,0.36697248,0.02752294,0.09174312,0.79816514,1220.59355826357
0.82568807,0.66055046,0.14678899,0.81651376,0.08256881,0.86238532,0.10091743,0.47706422,0.56880734,0.10091743,0.62385321,681.457500929601
0.43119266,0.77981651,0.11009174,0.21100917,0.33027523,0.05504587,0.86238532,0.01834862,0.6146789,0.28440367,0.37614679,618.540067894498
0.10091743,0.49541284,0.8440367,0.62385321,0.26605505,0.81651376,0.80733945,0.73394495,0.65137615,0.44954128,0.83486239,1896.62057287122
0.02752294,0.90825688,0.73394495,0.82568807,0.90825688,0.97247706,0.28440367,0.17431193,0.11009174,0.43119266,0.36697248,1583.36858511433
0.33027523,0.05504587,0.98165138,0.00917431,0.7706422,0.37614679,0.17431193,0.66055046,0.25688073,0.27522936,0.04587156,1260.98335300534
0.31192661,0.94495413,0.78899083,0.88073394,0.55045872,0.6146789,0.03669725,0.4587156,0.09174312,0.5412844,0.7706422,1649.53664296901
0,0.20183486,0.94495413,0.44954128,0.4587156,0.46788991,0.90825688,0.27522936,0.88990826,0.33944954,0.33027523,1776.96078724039
0.98165138,0.64220183,0.7706422,0.55045872,0.25688073,0.69724771,0.00917431,0.23853211,0.34862385,0.31192661,0.57798165,884.389250127013
0.66055046,0.63302752,0.5412844,0.99082569,0.97247706,0.4587156,0.30275229,0.50458716,0.63302752,0.72477064,0.1559633,1289.51764725293
0.59633028,0.82568807,0.21100917,0.64220183,0.70642202,0.00917431,0.67889908,0.49541284,0.23853211,0.34862385,0.68807339,952.147723484896
0.83486239,0.96330275,0.2293578,0,0.20183486,0.18348624,0.43119266,0.95412844,0.39449541,0.56880734,0.4587156,847.700160150691
0.13761468,0.95412844,0.1559633,0.72477064,0.60550459,0.79816514,0.55045872,0.58715596,0.30275229,0.97247706,0.02752294,1014.94666892853
0.76146789,0.79816514,0.40366972,0.71559633,0.06422018,0.48623853,0.04587156,0.94495413,0.77981651,0.41284404,0.90825688,1192.55611042197
0.64220183,0.72477064,0.16513761,0.33027523,0.34862385,0.05504587,0.2293578,0.39449541,0.09174312,0.11926606,0.33944954,728.600662439409
0.1559633,0.51376147,0.85321101,0.16513761,0.39449541,0.80733945,0.81651376,0.08256881,0.44954128,0.01834862,0.83486239,1369.89780639426
0.78899083,0.8440367,0.2293578,0.0733945,0.59633028,0.57798165,0.51376147,0.49541284,0.11926606,0.02752294,0.68807339,681.193612054641
0.09174312,0.80733945,0.80733945,0.22018349,0.7706422,0.11926606,0.18348624,0.93577982,0.88990826,0.87155963,0.48623853,1800.81444899991
0.67889908,0.91743119,0.51376147,0.87155963,0.77981651,0.87155963,0.27522936,0.4587156,0.14678899,0.16513761,0.87155963,1050.87250013137
0.60550459,0.14678899,0.91743119,0.85321101,0.37614679,0.93577982,0.55045872,0.86238532,0.42201835,0.83486239,0.55045872,1481.23986348289
0.55963303,0.67889908,0.09174312,0.74311927,0.57798165,0.8440367,0.88073394,0.74311927,0.56880734,0.67889908,0.93577982,741.657563192424
0.70642202,0.13761468,0.13761468,0.21100917,0.97247706,0.78899083,0.96330275,0.63302752,0.19266055,0.30275229,0.05504587,601.16803012029
0.88990826,0.52293578,0.06422018,1,0.52293578,0.41284404,0.25688073,0.25688073,0.52293578,0.51376147,0.47706422,522.189910563548
0.18348624,0.30275229,0.67889908,0.68807339,0.11926606,0.0733945,0.98165138,0.59633028,0.33944954,0.53211009,0.96330275,1920.45111325947
0.52293578,0.29357798,0.27522936,0.53211009,0.90825688,0.9266055,0.86238532,0.95412844,0.17431193,0.11009174,0.80733945,937.058098237479
0.75229358,0.33944954,0.33027523,0.66972477,0.89908257,0.01834862,0.5412844,0.05504587,0.50458716,0.75229358,0.37614679,1068.90019803865
0.02752294,0.44036697,0.66972477,0.3853211,0.67889908,0.16513761,0.87155963,0.48623853,0.44036697,0.59633028,0.27522936,1655.85660280852
0.22018349,0.11009174,0.0733945,0.59633028,0.74311927,0.49541284,0.8440367,0.69724771,0.12844037,0.79816514,0.42201835,703.674338311634
0.28440367,0.19266055,0.59633028,0.65137615,0.26605505,0.77981651,0.28440367,0.55963303,0.77981651,0.2293578,1,1424.95565770026
0.11926606,0.0733945,0.01834862,0.70642202,0.60550459,0.68807339,0.41284404,0.66055046,0.66972477,0.57798165,0.88073394,508.919849066676
0.04587156,0.28440367,0.73394495,0.32110092,0.27522936,0.85321101,0.76146789,0.88073394,0.3853211,0.88990826,0.21100917,1950.80520878851
0.10091743,0.53211009,0.55045872,0.77981651,0.66972477,0.88073394,0.44954128,0.99082569,0.0733945,0.73394495,0.11926606,1706.25878950943
0,0.09174312,0.41284404,0.5412844,0.44036697,0.64220183,0.48623853,0.79816514,0.33027523,0.69724771,0.49541284,1563.59825457942
0.19266055,0.49541284,0.12844037,0.71559633,0.41284404,0.97247706,0.77981651,0.23853211,0.89908257,0.12844037,0.76146789,824.26629065745
0.55045872,0.74311927,0.6146789,0.19266055,0.70642202,0.53211009,0.32110092,0.03669725,0.98165138,0.55045872,0.70642202,1219.0349526784
0.42201835,0.18348624,0.68807339,0.60550459,0.36697248,0.40366972,0.19266055,0.16513761,0.62385321,0.18348624,0.22018349,1266.40775181524
0.89908257,0.42201835,0.02752294,0.48623853,0.96330275,0.04587156,0.64220183,0.83486239,0.03669725,0.21100917,0.74311927,420.222168840162
0.88073394,0.02752294,0.98165138,0.20183486,0.28440367,0.60550459,0.80733945,0.42201835,0.66055046,0.74311927,0.5412844,1176.41443097866
0.65137615,0.36697248,0.74311927,0.6146789,0.93577982,0.69724771,0.10091743,0.47706422,0.70642202,0.36697248,0.46788991,1115.87095565124
0.26605505,0.98165138,0.7706422,0.46788991,0.63302752,0.30275229,0.47706422,0.27522936,0.39449541,0.13761468,0.14678899,1389.6862373762
0.13761468,0.87155963,0.1559633,0.99082569,0.68807339,0.65137615,0.59633028,0.11926606,0.22018349,0.20183486,0.98165138,901.984696743308
0.71559633,0.9266055,0.36697248,0.35779817,0.02752294,0.19266055,0.42201835,0.13761468,0.34862385,0.37614679,0.75229358,1102.39146440857
0.24770642,0.89908257,0.87155963,0.8440367,0.24770642,0.2293578,0.95412844,0.20183486,0.85321101,0.68807339,0.71559633,2075.0435405366
0.77981651,0.41284404,0.78899083,0.98165138,0.01834862,0.52293578,0.75229358,0.30275229,0.78899083,0.70642202,0.33027523,1531.2798209193
0.08256881,0.73394495,0.44954128,0.55963303,0.03669725,0.94495413,0.99082569,0.71559633,0.49541284,0.19266055,0.62385321,1530.96849455655
0.99082569,0.68807339,0.21100917,0.36697248,0.85321101,0.63302752,0.97247706,0.09174312,0.7706422,0.85321101,0.13761468,744.020917974208
0.56880734,0.37614679,0.00917431,0.93577982,0.25688073,0.11009174,0.50458716,0.24770642,0.24770642,0.40366972,0.08256881,324.664367340521
0.86238532,0.85321101,0.8440367,0.56880734,0.88990826,0.73394495,0.30275229,0.64220183,0.91743119,0.65137615,0.18348624,1117.83804507549
0.97247706,0,0.17431193,0.63302752,0.47706422,0.36697248,0.63302752,0.44954128,0.41284404,0.66972477,0.06422018,217.799813010065
0.33027523,0.05504587,0.24770642,0.29357798,0.11009174,0.44954128,0.67889908,1,0.80733945,0.17431193,0.50458716,1068.0735990504
0.48623853,0.22018349,0.23853211,0.76146789,0.75229358,0.3853211,0.01834862,0.80733945,0.2293578,0.62385321,0.7706422,1036.74763545364
0.91743119,0.3853211,0.31192661,0.1559633,0.69724771,0.95412844,0.39449541,0.55045872,0.83486239,0.77981651,0.20183486,764.109426043833
0.12844037,0.59633028,0.75229358,0.09174312,0.33027523,0.20183486,0.16513761,0.82568807,0.16513761,0.66055046,0,1688.91614961937
0.37614679,0.57798165,0.58715596,0.4587156,0.04587156,0.03669725,0.88990826,0.10091743,0.13761468,0.46788991,0.51376147,1585.52113534666
0.3853211,0.77981651,0.71559633,0.82568807,0.8440367,0.35779817,0.70642202,0.37614679,0.20183486,0.76146789,0.90825688,1671.13901740489
0.59633028,0.48623853,0.44036697,0,0.78899083,0.55963303,0.94495413,0.35779817,0.36697248,0.47706422,0.2293578,996.675538398916
0.80733945,0.79816514,0.11009174,0.40366972,0.29357798,0.91743119,0.65137615,0.06422018,0.71559633,0.52293578,0.64220183,585.683219473304
0.74311927,0.66972477,0.72477064,0.02752294,0.4587156,0.90825688,0.35779817,0.60550459,0.23853211,0.24770642,0.72477064,1007.93169754841
0.31192661,0.58715596,0.18348624,0.83486239,0.56880734,0.89908257,0.11926606,0,0.93577982,0.42201835,0.3853211,911.816342586229
0.46788991,0.40366972,0.57798165,0.57798165,0.33944954,0.99082569,0.43119266,0.89908257,0.95412844,0.94495413,0.91743119,1575.37278727819
0.51376147,0.16513761,0.03669725,0.01834862,0.12844037,0.21100917,0.71559633,0.46788991,0.51376147,0.95412844,0.1559633,415.871202972958
0.90825688,0.10091743,0.48623853,0.75229358,0.10091743,0.28440367,0.21100917,0.50458716,0.99082569,0.25688073,0.31192661,942.142116679591
0.33944954,0.23853211,0.9266055,0.37614679,0.49541284,0.75229358,0.20183486,0.01834862,0.11009174,0.71559633,0.85321101,1585.16776046284
0.35779817,0.94495413,0.83486239,0.9266055,0.94495413,0.96330275,0.05504587,0.43119266,0.55045872,0.55963303,0.58715596,1494.40499485095
0.96330275,0.39449541,0.11926606,0.78899083,0.86238532,0.23853211,0.13761468,0.66972477,0.30275229,0.04587156,0.52293578,606.780988767959
0.05504587,0.64220183,0,0.44954128,0.83486239,0.47706422,0.23853211,0.97247706,0.72477064,0.64220183,0.67889908,518.770852823454
0.83486239,0.75229358,0.88073394,0.62385321,0.55963303,0.08256881,0.44036697,0.34862385,0.1559633,0.89908257,0.53211009,1606.60178917368
1,0.2293578,0.10091743,0.13761468,0.66055046,0.06422018,0.29357798,0.90825688,0.63302752,0.39449541,0.60550459,579.033311649767
0.53211009,0.43119266,0.42201835,0.81651376,0.1559633,0.74311927,0.24770642,0.12844037,0.59633028,0,0.41284404,1022.5268694796
0.5412844,0.86238532,0.19266055,0.50458716,0.32110092,0.32110092,0.91743119,0.58715596,0.04587156,0.78899083,0.4587156,985.224077709559
0.62385321,0.04587156,0.70642202,0.49541284,0.65137615,0.48623853,0.0733945,0.0733945,0.90825688,0.91743119,0.01834862,1206.25897529238
0.03669725,0.69724771,0.93577982,0.14678899,0.95412844,0.39449541,0.52293578,0.33027523,0.88073394,0.44036697,0.99082569,1539.3724169816
0.7706422,0.6146789,0.25688073,0.2293578,0.22018349,1,0.22018349,0.68807339,0.43119266,0.3853211,0.16513761,741.345846287152
0.9266055,0.66055046,0.52293578,0.23853211,0.30275229,0.50458716,0.55963303,0.19266055,0.35779817,0.05504587,0.59633028,922.483232365058
0.40366972,0.46788991,0.88990826,0.11926606,0.6146789,0.86238532,0,0.04587156,0.31192661,0.22018349,0.44954128,1153.14967552165
0.66972477,0.21100917,0.33944954,0.89908257,0.5412844,0.66972477,0.89908257,0.29357798,0.96330275,0.06422018,0.17431193,953.956716977037
0.79816514,0.71559633,0.55963303,0.94495413,0.80733945,0.44036697,0.11009174,0.77981651,0.40366972,0.98165138,0.8440367,1386.9912905587
0.06422018,0.01834862,0.26605505,0.95412844,0.42201835,0.33944954,0.40366972,0.18348624,0.58715596,0.49541284,0.36697248,1266.7832250237
0.57798165,0.5412844,0.81651376,0.41284404,0.09174312,0.37614679,0.58715596,0.70642202,0.76146789,0.0733945,0.86238532,1343.96596255267
0.87155963,0.27522936,0.40366972,0.06422018,0.08256881,0.24770642,0.08256881,0.17431193,0.08256881,0.8440367,0.89908257,963.249805871884
0.11009174,0.32110092,0.3853211,0.39449541,0.98165138,0.29357798,0.31192661,0.41284404,0.82568807,0.03669725,0.43119266,1085.99110094954
0.44954128,0.03669725,0.46788991,0.66055046,1,0.17431193,0.33944954,0.28440367,0.29357798,0.86238532,0.82568807,1294.80309377615
0.82568807,0.12844037,0.76146789,0.34862385,0.17431193,0.67889908,0.03669725,0.75229358,0.8440367,0.48623853,0.81651376,1045.22125130327
0.93577982,0.93577982,0.65137615,0.73394495,0.23853211,0.70642202,0.72477064,0.96330275,0.10091743,0.9266055,0.44036697,1418.60177119423
0.25688073,0.17431193,0.37614679,0.24770642,0.87155963,0.12844037,0.6146789,0.51376147,0.06422018,0.50458716,0.9266055,1138.45870707447
0.34862385,0.31192661,0.29357798,0.05504587,0.3853211,0.62385321,0.26605505,0.72477064,0.26605505,0.93577982,0.28440367,1027.77284060663
0.2293578,0.44954128,0.4587156,0.33944954,0.58715596,0.34862385,0.17431193,0.62385321,0,0.96330275,0.57798165,1429.67775787267
0.85321101,0.95412844,0.43119266,0.69724771,0.35779817,0.42201835,0.85321101,0.02752294,0.74311927,0.32110092,0.10091743,1104.78550995788
0.30275229,0.78899083,0.97247706,0.72477064,0.91743119,0.51376147,0.3853211,0.85321101,0.32110092,0.00917431,0.04587156,1319.14343246096
0.98165138,0.83486239,0.60550459,0.26605505,0.0733945,0.88990826,0.82568807,0.81651376,0.5412844,0.35779817,0.29357798,1036.7704262763
0.63302752,1,0.56880734,0.08256881,0.20183486,0.09174312,0.66972477,0.65137615,0.55963303,0.7706422,0.78899083,1421.41407223199
0.20183486,0.56880734,0.50458716,0.97247706,0.9266055,0.7706422,0.66055046,0.9266055,0.25688073,0.58715596,0.19266055,1541.70561884824
0.29357798,0.55963303,0.34862385,0.12844037,0.18348624,0.4587156,1,0.44036697,0.21100917,0.88073394,0.32110092,1221.41214177396
0.16513761,0.35779817,0.5412844,0.42201835,0.53211009,0.56880734,0.00917431,0.52293578,0.60550459,0.82568807,0.03669725,1524.68309571006
0.44036697,0.34862385,0.04587156,0.25688073,0.43119266,0.72477064,0.9266055,0.33944954,1,0.99082569,0.66055046,504.905006887672
