"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","y"
0.19178,0.89954,0.74429,0.75799,0.12329,0.89041,0.63014,0.82648,0.02283,0.51142,0.42922,1845.10643904725
0.29224,0.2968,0.13699,0.30137,0.26941,0.7032,0.73973,0.3242,0.39269,0.27397,0.13699,742.957442646584
0.24201,0.19635,0.84932,0.78539,0.41553,0.15982,0.30594,0.25571,0.53425,0.94977,0.29224,2017.89432550842
0.6621,0.47032,0.80365,0.79452,0.08676,0.42922,0.9726,0.94521,0.28767,0.85845,0.94521,1888.88705949238
0.76712,0.15068,0.90411,0.92237,0.47489,0.96347,0.20548,0.60274,0.59817,0.24201,0.44292,861.089907559844
0.25114,0.83105,0.99087,0.14612,0.85388,0.72146,0.9589,0.34703,0.49315,0.48858,0.52055,1529.51336461335
0.69863,0.92694,0.90868,0.41096,0.39269,0.21461,0.83562,0.3379,0.00457,0.38813,0.32877,1464.37277971143
0.45662,0.80822,0.91324,0.76712,0.54338,0.64384,0.11416,0.05023,0.75342,0.06849,0.81279,1277.32041693049
0.09132,0.22831,0.58447,0.60731,0.10959,0.82648,0.77626,0.62557,0.78082,0.2968,0.9726,1669.68719844285
0.0274,0.29224,0.23288,0.73973,0.73516,0.0411,0.53425,0.68037,0.73059,0.34703,0.60731,1190.84033328124
0.21005,0.52055,0.55251,0.53425,0.96347,0.11416,0.74429,0.39269,0.23744,0.74886,0.23288,1477.05197606558
0.26941,0.24658,0.38356,0.91324,0.00457,0.73516,0.06849,0.10959,0.45205,0.61187,0.68493,1445.53987139728
0.23744,0.39726,0.08676,0.21918,0.06849,0.51598,0.12329,0.81279,0.80822,0.90868,0.89041,733.185917697981
0.84932,0.11416,0.50685,0.379,0.99087,0.60274,0.54795,0.07763,0.40183,0.92237,0.70776,1044.70514535654
0.71689,0.95434,0.61187,0.93607,0.85845,0.56621,0.67123,0.67123,0.89954,0.58904,0.12785,1332.96899156717
0.59817,0.46575,0.65297,0.06393,0,0.15525,0.42922,0.17352,0.74886,0.78539,0.47945,1436.8169065747
0.98174,0.94521,0.11416,0.45205,0.23744,0.06393,0.09589,0.23288,0.50228,0.25114,0.39269,592.719031292197
0.61187,1,0.58904,0.25114,0.60731,0.49315,0.22374,0.24658,0.15068,0.42922,0.05936,1117.95697429571
0.90868,0.10959,0.83105,0.23288,0.18721,0.29224,0.06393,0.61644,0.74429,0.09132,0.27397,841.777125136686
0.83562,0.01826,0.56164,0.01826,0.621,0.86301,0.29224,0.47945,0.3242,0.50228,0.85845,799.654607819535
0.10959,0.9726,0.94521,0.21461,0.09132,0.92237,0.54338,0.38356,0.07306,0.65753,0.40183,1899.76506510171
0.33333,0.91324,0.6484,0.73059,0.26027,0.10959,0.98174,0.59817,0.07763,0.57534,0.08219,1794.33662957101
0.35616,0.64384,0.06849,0.52968,0.38813,0.30137,0.3242,0.93151,0.88128,0.621,0.82192,736.755515363734
0.23288,0.6895,0.60731,0.83105,0.92694,0.87671,0.51598,0.36073,0.67123,0.06393,0.46119,1264.47650589362
0.18721,0.30137,0.57534,0.9726,0.6484,0.19178,0.08219,0.74886,0.85845,0.93607,0.77626,1856.68322130227
0.85845,0.52968,0.69406,0.63927,0.91781,0.65753,0.07306,0.28311,0.03653,0.69863,0.88128,1123.97782669667
0.9589,0.30594,0.63927,0.00457,0.68037,0.44292,0.21918,0.11416,0.55251,0.07763,0.33333,779.080285840219
0.48858,0.21005,0.03653,0.72146,0.14612,0.45662,0.24658,0.6621,0.41096,0.21918,0.85388,497.32628126233
0.26484,0.0411,0.22374,0.65297,0.15525,0.80365,0.59361,0.23744,0.70776,0.44749,0.80822,1052.43193447557
0.25571,0.55708,0.17808,0.29224,0.57534,0.13242,0.19635,0.65297,0.00913,0.98174,0.94064,936.121109760022
0.14155,0.37443,0.21461,0.42922,0.6621,0.28311,0.70776,0.99087,0.41553,0.05479,0.00457,1042.18170963796
0.57534,0.49315,0.00457,0.38356,0.79909,0.88128,0.07763,0.51142,0.36073,0.43836,0.21461,268.650639115709
0.58904,0.07763,0.78082,0.15068,0.05936,0.94521,0.80365,0.30594,0.68493,0.96347,0.11872,1349.44731293283
0.60731,0.3379,0.2968,0.47489,0.31963,0.02283,0.05023,0.57534,0.18265,0.01826,0.98174,977.856123600299
0.57991,0.15982,0.40183,0.6895,0.3516,0.12329,0.89498,0.86301,0.9589,0.07306,0.89954,1241.30172084423
0.52055,0.04566,0.08219,0.76256,0.84018,0.26941,0.21461,0.76712,0.94064,0.38356,0.7032,697.247089983696
0.2968,0.65753,0.47489,0.08219,0.74886,0.43379,0.09132,0.85845,0.11872,0.95434,0.44749,1291.7636684432
0.34703,0.16438,0.95434,0.56621,0.69406,0.58904,0.50228,0.0274,0.47032,0.28311,0.86758,1442.41894019561
0.21918,0.84475,0.63014,0.87215,0.50685,0.07763,0.55708,0.7032,0.34247,0.84475,0.3516,1910.89765658808
0.32877,0.40639,0.78539,0.31507,0.87215,0.79452,0.27397,0.39726,0.44749,0.16438,0.02283,1179.68049439464
0.83105,0.76712,0.3379,0.07763,0.08219,0.28767,0.19178,0.53425,0.47489,0.17352,0.75799,891.321560425115
0.54338,0.53881,0.10959,0.19635,0.70776,0.98174,0.30137,0.35616,0.76256,0.41553,0.62557,588.121595293628
0.91781,0.23288,0.53425,0.48402,0.90868,0.40183,0.65753,0.78995,0.72146,0.88128,0.379,1202.10521973136
0.00913,0.88584,0.09132,0.88128,0.58447,0.68037,0.72146,0.44749,0.52968,0.09589,0.49772,808.515765416779
0.379,0.00457,0.44292,0.27397,0.3653,0.69406,0.05479,0.72146,0.25571,0.80822,0.6347,1158.85491732835
0.47489,0.57534,0.00913,0.60274,0.27397,0.621,0.15982,0.73516,0.89498,0.14612,0.45205,417.532002777976
0.79452,0.73516,0.12329,0.11416,0.66667,0.88584,0.96804,0.69406,0.17352,0.68493,0.81735,606.054578893135
0.75799,0.44292,0.9863,0.3653,0.94521,0.84018,0.45205,0.74429,0.54795,0.60731,0.91781,1273.05211734333
0.73516,0.51142,0.42922,0.13242,0.26484,0.47945,0.52968,0.45662,0.30594,0.379,1,1043.83246752081
0.65753,0.67123,0.43836,0.42009,0.9726,0.14155,0.25114,0.52968,0.57991,0.30137,0.80365,1076.19616340827
0.3242,0.10502,0.04566,0.05023,0.65297,0.68493,0.38813,0,0.69406,0.39726,0.40639,392.023630283869
0.95434,0.06849,0.75342,0.89498,0.16438,0.13699,0.11872,0.93607,0.42922,0.73516,0.61644,1265.60830092324
0.20548,0.21461,0.6758,0.07306,0.58904,0.21918,0.15068,0.03653,0.20091,0.52968,0.55708,1339.93409315576
0.78995,0.08219,0.21005,0.68493,0.87671,0.67123,0.17352,0.58447,0.3379,0.76256,0.67123,779.600699398645
0.30137,0.53425,0.43379,0.77626,0.0274,0.85845,0.81735,0.58904,0.84932,0.18721,0.36986,1400.97633325267
0.16438,0.84018,0.13242,0.69863,0.97717,0.90868,0.78539,0.46575,0.43836,0.54795,0.30594,857.109810837178
0.46119,0.13699,0.42466,0.22831,0.67123,0.06849,0.32877,0.28767,1,0.86758,0.57078,1222.08130041292
0.28311,0.87671,0.79452,0.21005,0.99543,0.25114,0.42466,0.54338,0.16438,0.35616,0.25571,1361.96966422929
0.47945,0.0137,0.73059,0.54338,0.20548,0.50228,0.66667,0.9726,0.52511,0.0274,0.74886,1191.52012023239
0.81735,0.88128,0.52055,0.78082,0.71689,0.54338,0.05936,0.18721,0.6484,0.29224,0.03653,930.656935613443
0.57078,0.74429,0.47032,0.79909,0.25114,0.30594,0.56621,0.0137,0.01826,0.32877,0.6621,1302.32963839134
0.28767,0.45205,0.85845,0.85845,0.13242,0.40639,0.16895,0.06393,0.63014,0.00913,0.63014,1418.13345709107
0.37443,0.78995,0.6621,0.10959,0.78539,0.79909,0.78995,0.95434,0.61187,0.36073,0.16895,1296.76039287709
0.15982,0.18265,0.07306,0.37443,0.53881,0.10046,0.41096,0.31507,0.64384,0.15525,0.9863,621.440216601203
0.39269,0.41553,0.15525,0.74886,0.6895,0.94064,0.84018,0.21461,0.379,0.82648,0.97717,864.261053576196
0.52968,0.14155,0.72146,0.80822,0.39726,0.82192,0.10046,0.46119,0.18721,0.13242,0.06393,971.628832955515
0.61644,0.81735,0.05479,0.09589,0.16895,0.35616,0.85388,0.38813,0.33333,0.10959,0.91324,468.617999718366
0.42922,0.31963,0.85388,0.99087,0.9589,0.55251,0.89041,0.92237,0.47945,0.44292,0.42009,1575.56761638985
0.15525,0.12785,0.92237,0.13699,0.82192,0.3653,0,0.55251,0.81735,0.70776,0.60274,1617.4315938388
0.17808,0.73059,0.22831,0.34247,0.48858,0.62557,0.03653,0.85388,0.53881,0.37443,0.09132,1036.19950950498
0.3105,0.97717,0.33333,0.40639,0.17808,0.53425,0.2968,0.0411,0.26941,0.71233,0.15068,1185.97793231835
0.89498,0.74886,0.79909,0.53881,0.80365,0.73973,0.85845,0.71689,0.91781,0.25571,0.99543,1209.0628636097
0.53881,0.07306,0.57991,0.31963,0.29224,0.05023,0.95434,0.14155,0.58447,0.82192,0.27854,1468.2854693705
0.87215,0.18721,0.379,0.03196,0.11872,0.56164,0.94977,0.73973,0.06393,0.3653,0.57534,920.789111846586
0.63014,0.6347,0.50228,0.98174,0.56164,0.26027,0.621,0.22374,0.06849,0.13699,0.621,1212.31941232804
0.94064,0.82648,0.19178,0.57991,0.34247,0.93151,0.08676,0.42009,0.82192,0.39269,0.14612,630.177539998409
0.89041,0.09589,0.28767,0.09132,0.379,0.99543,0.74886,0.21918,0.56164,0.55251,0.01826,635.350310947787
0.47032,0.75799,0.39269,0.34703,0.89041,0.97717,0.71233,0.25114,0.28311,0.91324,0.34247,1119.82992938719
0.93151,0.52511,0.15068,0.24658,0.77169,0.21005,0.43836,0.83105,0.46119,0.0137,0.79909,658.638365607445
0.44292,0.28767,0.61644,0.39269,0.21918,0.26484,0.92237,0.47032,0.22374,0.67123,0.93607,1601.14600582545
0.12785,0.61644,0.31507,0.36986,0.7032,0.17808,0.97717,0.45205,0.99087,0.21461,0.35616,1131.78696740934
0.75342,0.78082,0.48402,0.54795,0.13699,0.20548,0.93151,0.42922,0.3653,0.79909,0.05479,1445.5648087335
0.80365,0.3653,0.70776,0.85388,0.28767,0.23288,0.00913,0.379,0.98174,0.89954,0.84475,1516.91852140653
0.77169,0.58447,0.36986,1,0.59817,0.44749,0.84932,0.26941,0.84018,0.57078,0.73059,1241.50694700612
0.6347,0.26027,0.10046,0.12785,0.3379,0.63927,0.44292,0.9863,0.59361,0.52055,0.3653,631.084529097911
0.46575,0.42466,0.54338,0.90411,0.75342,0.81279,0.94521,0.53881,0.0137,0.04566,0.14155,1162.41098713184
0.22374,0.96804,0.03196,0.63014,0.6758,0.75342,0.91324,0.52511,0.12785,0.56164,0.64384,524.379842496814
0.81279,0.41096,0.26027,0.64384,0.36073,0.46119,1,0.05479,0.51142,0.40639,0.46575,953.589952978231
0.54795,0.60274,0.0274,0.50228,0.0137,0.24201,0.53881,0.84475,0.62557,0.72603,0.9589,521.260409660571
0.06849,0.58904,0.11872,0.06849,0.15982,0.73059,0.6621,0.57078,0.05023,0.3105,0.21918,747.813622327131
0.27397,0.36073,0.94064,0.11872,0.72146,0.15068,0.6758,0.77169,0.27854,0.08676,0.07306,1373.52296671264
0.71233,0.12329,0.10502,0.30594,0.91324,0.16895,0.14155,0.90411,0.13242,0.3379,0.74429,598.625313796024
0.94977,0.48402,0.84475,0.15525,0.61187,0,0.58904,0.6758,0.21461,0.27854,0.75342,1212.28361667234
0.62557,0.42009,0.621,0.17352,1,0.6758,0.31963,0.78082,0.6347,0.21005,0.20548,996.04347916339
0.79909,0.50685,0.81279,0.97717,0.14155,0.04566,0.33333,0.89041,0.10959,0.53881,0.13242,1484.30544684337
0.55708,0.3516,0.66667,0.28311,0.46119,0.379,0.99543,0.42466,0.90411,0.28767,0.72146,1341.24791533201
0.84475,0.60731,0.41096,0.86758,0.20091,0.94977,0.41553,0.77626,0.79909,0.43379,0.00913,908.847025437505
0.40639,0.66667,0.52968,0.20548,0.12785,0.75799,0.99087,0.27397,0.54338,0.99543,0.83562,1503.28504489706
0.67123,0.76256,0.87215,0.74429,0.2968,0.6895,0.46575,0.08676,0.19178,0.63927,0,1384.3477927778
0.88128,0.68037,0.9589,0.78995,0.21461,0.70776,0.18265,0.87215,0.7032,0.58447,0.34703,1112.17769340778
0.10046,0.87215,0.42009,0.49315,0.42466,0.37443,0.20091,0.96804,0.21918,0.55708,0.86301,1523.13267913488
0.7032,0.6484,0.73516,0.14155,0.47032,0.86758,0.73516,0.04566,0.93607,0.88584,0.93151,1364.98288009835
0.41096,0.47489,0.09589,0.55251,0.76256,0.91324,0.6895,0.14612,0.9726,0.16895,0.65753,633.464445264938
0.45205,0.50228,0.24658,0.02283,0.30137,0.2968,0.84475,0.69863,0.63927,0.92694,0.39726,994.039166976533
0.20091,0.56621,0.28311,0.38813,0.45205,0.69863,0.36073,0.13242,0.08219,0.05023,0.84932,963.941376580665
0.01826,0.15525,0.18721,0.10046,0.22374,0.38813,0.62557,0.09589,0.65297,0.81279,0.24658,868.526655368927
0.19635,0.05023,0.88584,0.28767,0.73973,0.00457,0.86301,0.50685,0.621,0.6895,0.48402,1712.35791261602
0.26027,0.93607,0.76256,0.56164,0.63927,0.96804,0.0137,0.87671,0.21005,0.11416,0.17352,1287.50732931654
0.78082,0.35616,0.39726,0.52511,0.05023,0.78539,0.10502,0.00913,0.57078,0.47945,0.26484,910.19245647136
0.03653,0.63927,0.3516,0.2968,0.80822,0.07306,0.81279,0.78539,0.19635,0.40183,0.87215,1258.04311918892
0.06393,0.51598,0.77626,0.40183,0.51598,0.31507,0.13242,0.26027,0.96347,0.49315,0.47489,1686.31679684691
0.36986,0.38813,0.01826,0.03653,0.98174,0.05479,0.0274,0.34247,0.2968,0.59361,0.77169,367.698383347241
0.50228,0.17352,0.25114,0.24201,0.94977,0.42466,0.56164,0.18265,0.92237,0.50685,0.16438,828.899673845841
0.58447,0.36986,0.87671,0.55708,0.93151,0.33333,0.26484,0.21005,0.10502,0.36986,0.36073,1270.13609031083
0.39726,0.24201,0.80822,0,0.44292,0.19635,0.55251,0.57991,0.6621,0.42466,0.90411,1436.2566960942
0.621,0.92237,0.78995,0.61187,0.94064,0.08219,0.69863,0.06849,0.84475,0.80365,0.84018,1564.29593129652
0.69406,0.7032,0.14155,0.65753,0.60274,0.60731,0.47945,0.54795,0.27397,1,0.41096,784.114216479992
0.6895,0.56164,0.57078,0.46119,0.88128,0.92694,0.9863,0.02283,0.60731,0.10046,0.59817,1022.61999657254
0.86758,0.63014,0.88128,0.71689,0.65753,0.83105,0.14612,0.41096,0.51598,0.84018,0.20091,1098.84937526889
0.31963,0.72603,0.96804,0.7032,0.10502,0.22374,0.7032,0.19635,0.60274,0.9726,0.73516,2233.84531563463
0.86301,0.23744,0.16895,0.20091,0.84932,0.31963,0.90868,0.05936,0.30137,0.14155,0.08676,591.234813467901
0.97717,0.57991,0.93607,0.3516,0.32877,0.57078,0.26027,0.49772,0.73516,0.84932,0.66667,1255.50484185762
0.16895,0.59817,0.71233,0.93151,0.77626,0.01826,0.23744,0.01826,0.31507,0.79452,0.38356,1785.33296135275
0.43836,0.85388,0.44749,0.59361,0.64384,0.0137,0.44749,0.12329,0.04566,0.73973,0.53881,1346.5457601977
0.68037,0.3242,0.07763,0.0274,0.48402,0.80822,0.52511,0.20091,0.15982,0.75799,0.3105,404.612186416816
0.40183,0.89498,0.21918,0.15982,0.31507,0.49772,0.13699,0.52055,0.86301,0.6621,0.31963,901.356157250815
0.51142,0.10046,0.32877,0.84475,0.04566,0.63014,0.68493,0.49315,0.11416,0.26484,0.92237,1174.98661387428
0.93607,0.27854,0.55708,0.69406,0.44749,0.52055,0.82192,1,0.29224,0.3242,0.50685,1118.84006855174
0.82192,0.99087,0.62557,0.49772,0.15068,0.16438,0.47489,0.32877,0.83105,0.12785,0.6758,1216.1818877175
0.74886,0.27397,0.3242,0.16895,0.76712,0.11872,0.03196,0.16895,0.05479,0.85388,0.71689,879.60026037205
0.21461,0.34703,0.83562,0.19178,0.24658,0.59817,0.83105,0.96347,0.94521,0.78995,0.58447,1881.08343153483
0.55251,0.98174,0.89498,0.08676,0.56621,0.78082,0.3653,0.73059,0.42466,0.87671,0.10502,1432.37843772655
0.02283,0.48858,0.74886,0.26484,0.43379,0.61644,0.93607,0.00457,0.79452,0.62557,0.3379,1687.53937611576
0.08676,0.02283,0.82648,0.42466,0.79452,0.65297,0.48858,0.20548,0.86758,0.90411,0.06849,1704.5221566363
0.12329,0.75342,0.69863,0.0137,0.55251,0.48402,0.75342,0.89498,0.82648,0.83105,0.51598,1642.66290139891
0.24658,0.99543,0.52511,0.04566,0.3242,0.32877,0.79452,0.84932,0.35616,0.23288,0.61187,1335.21030188645
0.99543,0.00913,0.35616,0.73516,0.86758,0.20091,0.72603,0.3105,0.80365,0.68037,0.41553,948.124871624003
0.64384,0.3105,0.26484,0.84018,0.83105,0.90411,0.12785,0.621,0.0411,0.81735,0.11416,909.507713852313
0.08219,0.65297,0.29224,0.77169,0.63014,0.51142,0.91781,0.33333,0.44292,0.78082,0.26027,1328.05504802089
0.6758,0.13242,0.30594,0.57534,0.24201,0.24658,0.6484,0.6484,0.31963,0.94064,0.49315,1191.49141604483
0.63927,0.06393,0.93151,0.50685,0.6347,0.41553,0.78082,0.70776,0.9863,0.59817,0.0411,1383.97344031896
0.66667,0.96347,0.54795,0.36073,0.40639,0.00913,0.16438,0.16438,0.45662,0.45662,0.57991,1260.92403147945
0.68493,0.86301,0.68493,0.9863,0.02283,0.3242,0.28767,0.72603,0.71689,0.02283,0.22831,1140.78793050282
0.38356,0.54795,0.99543,0.68037,0.62557,0.27854,0.52055,0.09132,0.81279,0.23744,0.10959,1478.34969142674
0.9726,0.9863,0.77169,0.6758,0.75799,0.71233,0.61644,0.43379,0.58904,0.91781,0.96347,1381.35748976018
0.00457,0.54338,0.89041,0.58904,0.49772,0.52968,0.96347,0.79452,0.68037,0.54338,0.76256,1988.80587062328
0.73059,0.21918,0,0.95434,0.69863,0.34703,0.57534,0.30137,0.57534,0.64384,0.50228,265.255951495141
0.89954,0.14612,0.6347,0.66667,0.30594,0.91781,0.39726,0.94064,0,0.48402,0.76712,968.592149937687
0.70776,0.49772,0.17352,0.87671,0.73059,0.25571,0.26941,0.97717,0.85388,0.77169,0.89498,997.012169406577
0.76256,0.90868,0.06393,0.43836,0.21005,0.6347,0.75799,0.68493,0.46575,0.9589,0.18721,560.533051688836
0.27854,0.70776,0.26941,0.99543,0.19178,0.6484,0.22831,0.43836,0.96804,0.6484,0.55251,1342.17580107944
0.0137,0.71233,0.64384,0.51598,0.84475,0.95434,0.15525,0.24201,0.42009,0.31963,0.90868,1435.34081621402
0.74429,0.05936,0.27397,0.70776,0.55708,0.57534,0.3105,0.83562,0.22831,0.30594,0.37443,840.071504754584
0.17352,0.26941,0.40639,0.59817,0.86301,0.45205,0.57991,0.91781,0.17808,0.99087,0.21005,1485.88611554312
0.59361,0.77169,0.16438,0.90868,0.40183,0.58447,0.59817,0.75799,0.99543,0.53425,0.26941,971.584444921861
0.96347,0.16895,0.48858,0.41553,0.28311,0.78995,0.69406,0.80822,0.14612,0.61644,0.52511,985.002542346451
0.42009,0.73973,0.92694,0.84932,0.42922,0.03653,0.38356,0.81735,0.40639,0.12329,0.22374,1502.38023735488
0.60274,0.61187,0.20091,0.6347,0.52511,0.89498,0.00457,0.91324,0.55708,0.26941,0.56621,839.019091988642
0.44749,0.57078,0.6895,0.18265,0.81279,0.18265,0.61187,0.86758,0.39726,0.47489,0.0274,1360.2299222699
0.05479,0.25114,0.89954,0.3379,0.25571,0.89954,0.31507,0.19178,0.83562,0.0411,0.94977,1513.32317258174
0.15068,0.89041,0.86758,0.47032,0.03653,0.76256,0.51142,0.64384,0.97717,0.41096,0.72603,1848.13989692833
0.05936,0.9589,0.45662,0.72603,0.59361,0.3516,0.0411,0.94977,0.6895,0.15982,0.28767,1447.43153028605
0.6484,0.84932,0.34703,0.22374,0.37443,0.84932,0.92694,0.88584,0.65753,0.24658,0.69863,1052.21543802364
0.42466,0.93151,0.31963,0.91781,0.57078,0.41096,0.46119,0.40639,0.78539,0.33333,0.78539,1218.88396272631
1,0.28311,0.46119,0.621,0.18265,0.59361,0.34703,0.37443,0.61644,0.47032,0.07763,854.723937832526
0.91324,0.62557,0.59361,0.89041,0.06393,0.36073,0.34247,0.08219,0.95434,0.3516,0.42466,1159.02713151411
0.84018,0.81279,0.0137,0.3105,0.42009,0.43836,0.68037,0.63014,0.6758,0.77626,0.56164,371.972320291045
0.3516,0.94064,0.49315,0.86301,0.81735,0.46575,0.88584,0.2968,0.73973,0.52511,0.95434,1440.2676663933
0.41553,0.82192,0.56621,0.6484,0.00913,0.57991,0.18721,0.31963,0.09132,0.89041,0.0137,1609.01110068912
0,0.379,0.68037,0.75342,0.38356,0.42009,0.39269,0.56164,0.48402,0.93151,0.65297,2079.53161669229
0.03196,0.17808,0.53881,0.16438,0.03196,0.27397,0.36986,0.41553,0.26484,0.56621,0.45662,1574.3934613424
0.49772,0.45662,0.36073,0.57078,0.41096,0.66667,0.87671,0.55708,0.71233,0.83562,0.09589,1278.14919450149
0.22831,0.11872,0.14612,0.47945,0.11416,0.47032,0.27854,0.15525,0.91324,0.6347,0.10046,811.610914053686
0.31507,0.25571,0.73973,0.45662,0.57991,0.9863,0.86758,0.76256,0.10046,0.76712,0.82648,1647.81393908673
0.14612,0.55251,0.76712,0.94064,0.3105,0.83562,0.88128,0.17808,0.26027,0.34247,0.54795,1752.0018372295
0.90411,0.03653,0.12785,0.82192,0.47945,0.48858,0.89954,0.40183,0.09589,0.96804,0.58904,680.179351783152
0.80822,0.20548,0.46575,0.18721,0.49315,0.77169,0.76256,0.50228,0.88584,0.05936,0.38813,877.928304891788
0.36073,0.0274,0.7032,0.35616,0.07306,0.53881,0.57078,0.65753,0.13699,0.10502,0.2968,1250.70197741263
0.49315,0.68493,0.82192,0.32877,0.68493,0.36986,0.76712,0.80365,0.05936,0.46575,0.68037,1493.28182054135
0.72603,0.31507,0.71689,0.51142,0.10046,1,0.35616,0.51598,0.69863,0.22831,0.54338,997.252602109432
0.3653,0.26484,0.19635,0.80365,0.89954,0.08676,0.94064,0.84018,0.93151,0.19635,0.48858,1039.24028680897
0.51598,0.94977,0.84018,0.48858,0.72603,0.85388,0.40183,0.10046,0.34703,0.9863,0.51142,1551.004049784
0.07306,0.43379,0.20548,0.52055,0.19635,0.18721,0.80822,0.12785,0.15525,0.87215,0.43836,1084.7733594967
0.3379,0.59361,0.34247,0.6621,0.96804,0.38356,0.10959,0.6895,0.37443,0.03653,0.52968,1045.88273988347
0.92694,0.86758,0.27854,0.33333,0.09589,0.14612,0.87215,0.03196,0.38813,0.60274,0.19635,951.203542244356
0.10502,0.09132,0.65753,0.96347,0.23288,0.74429,0.02283,0.79909,0.36986,0.17808,0.3242,1546.62281054738
0.56621,0.85845,0.96347,0.43379,0.90411,0.47489,0.3379,0.60731,0.25114,0.15068,0.78995,1257.10318204372
0.11872,0.69406,0.3653,0.26027,0.27854,0.3379,0.37443,0.66667,0.52055,0.75342,0.03196,1361.25503142455
0.48402,0.39269,0.51598,0.44292,0.61644,0.71689,0.42009,0.90868,0.94977,0.7032,0.30137,1321.74500373927
0.96804,0.46119,0.05023,0.92694,0.88584,0.22831,0.49772,0.71233,0.08676,0.45205,0.28311,482.415172640801
0.82648,0.6621,0.86301,0.62557,0.83562,0.0274,0.6347,0.98174,0.24658,0.22374,0.31507,1294.97947248413
0.94521,0.38356,0.41553,0.96804,0.82648,0.61187,0.77169,0.15982,0.66667,0.11872,0.83105,963.337733770566
0.07763,0.47945,0.49772,0.67123,0.05479,0.09132,0.25571,0.75342,0.48858,0.6758,0.15982,1843.37081798624
0.50685,0.79452,1,0.61644,0.46575,0.17352,0.04566,0.22831,0.3105,0.65297,0.24201,1651.38680699139
0.30594,0.05479,0.59817,0.94977,0.43836,0.3105,0.47032,0.88128,0.49772,0.86301,0.99087,1822.69188967835
0.52511,0.34247,0.45205,0.05479,0.52055,0.93607,0.60731,0.63927,0.50685,0.63014,0.88584,1103.69318227322
0.18265,0.80365,0.51142,0.82648,0.22831,0.99087,0.45662,0.56621,0.90868,0.46119,0.87671,1630.83171593243
0.13242,0.44749,0.60274,0.71233,0.33333,0.9726,0.63927,0.29224,0.12329,0.73059,0.79452,1754.83246575179
0.77626,0.6758,0.67123,0.23744,0.34703,0.55708,0.71689,0.10502,0.0274,0.19178,0.96804,1132.6712583221
0.11416,0.32877,0.02283,0.81735,0.74429,0.6621,0.79909,0.07306,0.24201,0.49772,0.73973,415.36239886541
0.0411,0.33333,0.94977,0.89954,0.36986,0.50685,0.43379,0.27854,0.32877,0.20548,0.17808,1753.84720498798
0.9863,0.71689,0.72603,0.0411,0.71233,0.39726,0.90411,0.61187,0.87215,0.72146,0.18265,1199.2669702061
0.05023,0.18265,0.12785,0.69863,0.58447,0.75799,0.48402,0.45662,0.12329,0.0411,0.46575,834.023289141862
0.56164,0.66667,0.74886,0.19178,0.82648,0.72603,0.89954,0.9863,0.05023,0.30137,0.88584,1280.2904257783
0.34247,0.71689,0.87215,0.77626,0.3516,0.76712,0.99543,0.51142,0.71233,0.25571,0.9589,1646.29661436802
0.78539,0.42009,0.34247,0,0.65297,0.43379,0.13699,0.52968,0.15525,0.9726,0.81279,870.978356571172
0.92237,0.94521,0.03196,0.43836,0.50685,0.92694,0.48858,0.53425,0.04566,0.38813,0.10502,304.774073982507
0.87671,0.20091,0.39269,0.90411,0.379,0.14155,0.3516,0.78082,0.92694,0.24201,0.58447,1100.73560852393
0.88584,0.89498,0.76712,0.78539,0.28311,0.20548,0.59361,0.95434,0.47032,0.05936,0.26941,1152.3134370533
0.13699,0.26027,0.23744,0.03196,0.17808,0.77169,0.11872,0.93607,0.19178,0.47945,0.12329,1004.89430833301
0.72146,0.69406,0.77626,0.621,0.21005,0.38356,0.15068,0.35616,0.78082,0.81735,0.83562,1550.48600003968
0.04566,0.97717,0.81735,0.83562,0.24201,0.89041,0.82192,0.92237,0.63927,0.3105,0.05936,1873.89828846563
0.99087,0.57991,0.9589,0.22374,0.48402,0.3516,0.9589,0.54795,0.23744,0.23744,0.27854,1169.63175439711
0.85388,0.31507,0.10502,0.42922,0.60274,0.87671,0.3653,0.01826,0.53425,0.91781,0.25571,517.713491325207
0.53425,0.03196,0.72603,0.91781,0.49315,0.23288,0.26484,0.07763,0.59361,0.18265,0.00913,1150.96907036655
0.38813,0.00457,0.84475,0.08676,0.23288,0.03196,0.36986,0.50228,0.25114,0.37443,0.44749,1395.18435822033
0.73973,0.08219,0.05936,0.72146,0.64384,0.78995,0.92694,0.0411,0.6484,0.15982,0.39726,457.526919649841
0.43379,0.51598,0.09589,0.40183,0.73059,0.16895,0.6347,0.17352,0.69406,0.98174,0.94521,648.852000402368
0.65297,0.74429,0.52511,0.20091,0.01826,0.77626,0.44292,0.78995,0.43379,0.97717,0.3242,1323.66338118866
0.09589,0,0.54795,0.79909,0.40639,0.56621,0.47489,0.89498,0.6895,0.75799,0.17808,1457.95169522446
0.19178,0.51142,0.89041,0.89954,0.63014,0.02283,0.82648,0.12329,0.42922,0.74429,0.75799,1986.74225734303
0.29224,0.27397,0.7032,0.2968,0.73973,0.39269,0.3242,0.26941,0.13699,0.13699,0.30137,1230.10169624697
0.24201,0.94977,0.15982,0.19635,0.30594,0.53425,0.25571,0.41553,0.29224,0.84932,0.78539,826.857286367589
0.6621,0.85845,0.42922,0.47032,0.9726,0.28767,0.94521,0.08676,0.94521,0.80365,0.79452,1199.66681180016
