"","RMSE","MaxE","iterations","size","train_set"
"112",0.00175630320048271,0.00542308540742517,"20","159","4"
"113",0.00171232424294968,0.00505343308930264,"5","140","5"
"114",0.00182519928080055,0.00521260676791873,"10","140","5"
"115",0.0018464660934426,0.00502909589681842,"15","140","5"
"116",0.00181916691315183,0.00505668108403655,"20","140","5"
"117",0.00172282148671428,0.00453925690579294,"5","145","5"
"118",0.00180056844491027,0.00449128695396681,"10","145","5"
"119",0.00183241486993669,0.00458488380926473,"15","145","5"
"120",0.00181207939560031,0.00463962961492668,"20","145","5"
"121",0.00177605575086589,0.00464918993134858,"5","150","5"
"122",0.00178907083623996,0.0044919371388638,"10","150","5"
"123",0.00180308281163049,0.0045731134101328,"15","150","5"
"124",0.00177871228862851,0.00452141431197507,"20","150","5"
"125",0.00177199667751657,0.00423062027079547,"5","153","5"
"126",0.00178410021382726,0.00436355145113127,"10","153","5"
"127",0.00178751163035008,0.00437528133798853,"15","153","5"
"128",0.00176645043592082,0.00437132668433593,"20","153","5"
"129",0.00174117208707691,0.00425380611889521,"5","156","5"
"130",0.0017494171585668,0.00426800016684509,"10","156","5"
"131",0.001756375442321,0.00419969782971996,"15","156","5"
"132",0.00175375180356742,0.00422182703555227,"20","156","5"
"133",0.00174061366411072,0.0042352412862629,"5","157","5"
"134",0.00174934787269393,0.004260281973167,"10","157","5"
"135",0.00175757467940462,0.00417253037077556,"15","157","5"
"136",0.00175452058725212,0.004177294410061,"20","157","5"
"137",0.00177553926912864,0.00400375183280983,"5","159","5"
"138",0.00177820538220039,0.00407680988487813,"10","159","5"
"139",0.00177460405334296,0.00406027655720228,"15","159","5"
"140",0.00177752926741956,0.00406001864130767,"20","159","5"
"141",0.00216153852781838,0.00897178504470168,"5","140","6"
"142",0.00208490681112555,0.00789035981979366,"10","140","6"
"143",0.00210032873332682,0.00781661855132078,"15","140","6"
"144",0.00211136851869107,0.00748333169796885,"20","140","6"
"145",0.00211777207603706,0.00828961443001718,"5","145","6"
"146",0.00210759778217563,0.00754924536510853,"10","145","6"
"147",0.00214602084543904,0.00744998769389211,"15","145","6"
"148",0.00212592222671753,0.00712319177898451,"20","145","6"
"149",0.00216385572797395,0.00738769330983523,"5","150","6"
"150",0.00217503368298757,0.00691872527701968,"10","150","6"
"151",0.00219663370415,0.00682508108506229,"15","150","6"
"152",0.00221543503369067,0.00670598855179891,"20","150","6"
"153",0.00203980634406315,0.00658811231496908,"5","153","6"
"154",0.00205743560464335,0.00650042055171458,"10","153","6"
"155",0.00209102011508187,0.00644273900688866,"15","153","6"
"156",0.00211396032596122,0.00643367690064552,"20","153","6"
"157",0.00200621015467157,0.00637906009664399,"5","156","6"
"158",0.00208949395895684,0.00642886898201659,"10","156","6"
"159",0.00210819877569955,0.0064819929768969,"15","156","6"
"160",0.00214225042192949,0.00640199878188293,"20","156","6"
"161",0.00199469070714244,0.00629619803830745,"5","157","6"
"162",0.00208346150512901,0.00641014599306103,"10","157","6"
"163",0.00211341119866201,0.00645048433341972,"15","157","6"
"164",0.00213926288456437,0.00638921150117513,"20","157","6"
"165",0.00221679985327081,0.00613441560443911,"5","159","6"
"166",0.00223441537895902,0.00613566768025067,"10","159","6"
"167",0.00223508869295112,0.00617383461790689,"15","159","6"
"168",0.00220514953873748,0.00621855475857012,"20","159","6"
"169",0.00184853564590729,0.00663812878776143,"5","140","7"
"170",0.00190872134877302,0.00702979468531771,"10","140","7"
"171",0.00181110722750176,0.00671586033984878,"15","140","7"
"172",0.00182836758237097,0.00701241579561464,"20","140","7"
"173",0.00185741808299777,0.00628508490162418,"5","145","7"
"174",0.00180387726492956,0.00634700445076028,"10","145","7"
"175",0.00172697895839985,0.00621011032388035,"15","145","7"
"176",0.00175562015436916,0.00652386460609356,"20","145","7"
"177",0.00186317179595226,0.00605230914120468,"5","150","7"
"178",0.00173564261545736,0.00587525986809234,"10","150","7"
"179",0.00173734082968288,0.0058783974183687,"15","150","7"
"180",0.00173841916458834,0.00620063574168751,"20","150","7"
"181",0.00180299596321117,0.00579896265942906,"5","153","7"
"182",0.00168638083451265,0.00573521295480211,"10","153","7"
"183",0.00167505230880718,0.00587748937695666,"15","153","7"
"184",0.00167000539038419,0.00570442250111502,"20","153","7"
"185",0.00177465215182686,0.00572541532449538,"5","156","7"
"186",0.00171412158996988,0.00564983948812586,"10","156","7"
"187",0.00173955293933612,0.00580324857318981,"15","156","7"
"188",0.00175068488280436,0.0059117897706633,"20","156","7"
"189",0.00177246219988131,0.00569077535144224,"5","157","7"
"190",0.00168872321625231,0.00549328001339894,"10","157","7"
"191",0.0017141662405061,0.00557941437259701,"15","157","7"
"192",0.0017214035580448,0.00566419212479561,"20","157","7"
"193",0.00177251134508833,0.00571513710348325,"5","159","7"
"194",0.00176161073235489,0.00571022776441063,"10","159","7"
"195",0.0017555106348898,0.00570946415661304,"15","159","7"
"196",0.00175123504971077,0.00570899136272674,"20","159","7"
"197",0.0024539353859955,0.00789062865661826,"5","140","8"
"198",0.00231873646050408,0.00765675347510063,"10","140","8"
"199",0.00229740492601128,0.00762368843913417,"15","140","8"
"200",0.00232950904002475,0.00770742932001467,"20","140","8"
"201",0.00225635376248512,0.00709226394881009,"5","145","8"
"202",0.00220755714921272,0.00728223242081602,"10","145","8"
"203",0.00216396499211625,0.00717872099484134,"15","145","8"
"204",0.00220530697508214,0.00740569074009694,"20","145","8"
"205",0.00222643513870183,0.00733561347919464,"5","150","8"
"206",0.00217080132352529,0.00713646549247561,"10","150","8"
"207",0.00213457021970402,0.00705546741269499,"15","150","8"
"208",0.00214421006868856,0.00722975489121398,"20","150","8"
"209",0.00218513426682173,0.00729077442164741,"5","153","8"
"210",0.00207447714203697,0.00686818787898438,"10","153","8"
"211",0.00205665311612335,0.00687172728674518,"15","153","8"
"212",0.00207517637499701,0.00691697598818844,"20","153","8"
"213",0.0021954524390424,0.0072033202279505,"5","156","8"
"214",0.00210029488499034,0.00700957927844834,"10","156","8"
"215",0.00208740818927753,0.00701686802689126,"15","156","8"
"216",0.00209174794810259,0.00704112963886674,"20","156","8"
"217",0.00216437349416343,0.00730144670096714,"5","157","8"
"218",0.00207445679664843,0.00699200382578598,"10","157","8"
"219",0.00206388234474931,0.00700408433793414,"15","157","8"
"220",0.00207068462181723,0.00699807317097949,"20","157","8"
"221",0.0021183281686892,0.00726354316082821,"5","159","8"
"222",0.00209340670962495,0.0072298697098372,"10","159","8"
"223",0.00209241255135027,0.00725515078161655,"15","159","8"
"224",0.00209188905745198,0.00724545095280935,"20","159","8"
