"","RMSE","MaxE","iterations","size","train_set"
"218",0.0448230203070838,0.219987622085472,"15","75","4"
"219",0.0446927802447204,0.217573573431549,"20","75","4"
"220",0.0443137431452513,0.215058760005163,"25","75","4"
"221",0.0455401309291143,0.234889090156108,"5","76","4"
"222",0.0453354021588306,0.227491333525399,"10","76","4"
"223",0.0458307043941581,0.229518845233929,"15","76","4"
"224",0.0456072348717865,0.225913684750225,"20","76","4"
"225",0.0451192631465005,0.223096883136571,"25","76","4"
"226",0.0457599716918051,0.239490600402992,"5","77","4"
"227",0.0454873582071271,0.229017234385249,"10","77","4"
"228",0.0460845572293516,0.231185317346275,"15","77","4"
"229",0.0460069956848049,0.229598541925761,"20","77","4"
"230",0.0455615236539548,0.22686509488199,"25","77","4"
"231",0.0459448214978114,0.234088892506354,"5","78","4"
"232",0.046059058717952,0.228895068573573,"10","78","4"
"233",0.0464769339198497,0.230831560514656,"15","78","4"
"234",0.04649976133682,0.23021810798833,"20","78","4"
"235",0.0458433468265557,0.226833036297069,"25","78","4"
"236",0.0475179283516791,0.236213792167381,"5","79","4"
"237",0.0471093730806473,0.232132608230271,"10","79","4"
"238",0.0473363147109114,0.232789517719175,"15","79","4"
"239",0.0472741787367536,0.232585448315428,"20","79","4"
"240",0.0472349948823072,0.232100332686285,"25","79","4"
"241",0.0497340855728239,0.176592309570928,"5","68","5"
"242",0.0483848831846211,0.171614215582287,"10","68","5"
"243",0.0475698938892634,0.169465480677772,"15","68","5"
"244",0.0477008753383386,0.181422446294472,"20","68","5"
"245",0.0476335273786396,0.182988092616005,"25","68","5"
"246",0.0499918115478554,0.182832337877249,"5","69","5"
"247",0.0483960043941865,0.171748009611592,"10","69","5"
"248",0.0474884408367086,0.169614432975067,"15","69","5"
"249",0.0476585301784267,0.180056203890167,"20","69","5"
"250",0.0474723931308661,0.180914800069849,"25","69","5"
"251",0.0502637429247409,0.178351201303272,"5","70","5"
"252",0.0484905380531255,0.171895354675933,"10","70","5"
"253",0.0476367119751325,0.171225904623768,"15","70","5"
"254",0.0477248576223807,0.180684249468392,"20","70","5"
"255",0.0476909399710389,0.182867054358724,"25","70","5"
"256",0.049822084025576,0.177955324210292,"5","71","5"
"257",0.0484913731163191,0.173570893774505,"10","71","5"
"258",0.0476299035896488,0.172342188821376,"15","71","5"
"259",0.0479703896927133,0.183222335126319,"20","71","5"
"260",0.0477504303488094,0.183551818357796,"25","71","5"
"261",0.0513990369252963,0.196425214918234,"5","72","5"
"262",0.0496162811958645,0.185239274281341,"10","72","5"
"263",0.0482057736947262,0.180083865998083,"15","72","5"
"264",0.0488555550416195,0.191451439950557,"20","72","5"
"265",0.0482393923228359,0.188384176968833,"25","72","5"
"266",0.0514182147641833,0.19750263794452,"5","73","5"
"267",0.0517001010854897,0.202811391463231,"10","73","5"
"268",0.0495653340633384,0.191670764196179,"15","73","5"
"269",0.0497472140404377,0.196181128978443,"20","73","5"
"270",0.048966532981159,0.192425037998212,"25","73","5"
"271",0.0516451577570697,0.201717326808339,"5","74","5"
"272",0.0518348322962683,0.201026598283816,"10","74","5"
"273",0.0495803246099594,0.18964288806093,"15","74","5"
"274",0.0500602478856446,0.193219876988451,"20","74","5"
"275",0.049582086336912,0.192187607780913,"25","74","5"
"276",0.0522910139658145,0.207300960069354,"5","75","5"
"277",0.0524212002602727,0.205386072132964,"10","75","5"
"278",0.0500910926042039,0.194726360379009,"15","75","5"
"279",0.0502447848555405,0.195609671339845,"20","75","5"
"280",0.0498574802054149,0.194354442860554,"25","75","5"
"281",0.052396150202225,0.208197602141523,"5","76","5"
"282",0.0512938516947542,0.200603847153336,"10","76","5"
"283",0.049585219972438,0.191217440281765,"15","76","5"
"284",0.0497039553261571,0.193973200702083,"20","76","5"
"285",0.0493770110365666,0.19211055952003,"25","76","5"
"286",0.0501001292627069,0.196990504929395,"5","77","5"
"287",0.0503219642389684,0.195390328070532,"10","77","5"
"288",0.0490142985137222,0.186463423695554,"15","77","5"
"289",0.0493289751812697,0.191501628146308,"20","77","5"
"290",0.0492571761825486,0.191002933267092,"25","77","5"
"291",0.0512750321779138,0.203367310553185,"5","78","5"
"292",0.0515663588494196,0.204265119756847,"10","78","5"
"293",0.0498505879598745,0.194189355889888,"15","78","5"
"294",0.0501569292430676,0.196727402611975,"20","78","5"
"295",0.0501754475701564,0.196107388936068,"25","78","5"
"296",0.052842829736082,0.216529916457197,"5","79","5"
"297",0.0527246307110682,0.214284188067291,"10","79","5"
"298",0.0514870143205804,0.206309719293895,"15","79","5"
"299",0.0514593740006355,0.205899623457314,"20","79","5"
"300",0.0510568235400185,0.203433010438635,"25","79","5"
"301",0.0369089784979056,0.110228271268588,"5","68","6"
"302",0.035986439285785,0.111665395421863,"10","68","6"
"303",0.0352648556453674,0.112407907351619,"15","68","6"
"304",0.0351683399849516,0.11649376666266,"20","68","6"
"305",0.0349203988850929,0.117228831534549,"25","68","6"
"306",0.036862882414536,0.114581235710221,"5","69","6"
"307",0.0358306238999464,0.109672230550672,"10","69","6"
"308",0.035265662478455,0.113262749449279,"15","69","6"
"309",0.0349552296180146,0.114724414475875,"20","69","6"
"310",0.0347426853042006,0.115894351245861,"25","69","6"
"311",0.0365627887012656,0.117647961546033,"5","70","6"
"312",0.0355682841503819,0.109797988355193,"10","70","6"
"313",0.0349169728131407,0.111290459303797,"15","70","6"
